Date,Time,Phone,Nickname,Partner's Phone,Partner's Nickname,Sent/Received,Roaming,Roaming Country,Surcharges ($)
19-Feb-16,13:55,5191799014,Bob,2253976165,,sent,no,,0
11-Feb-16,13:57,5191799014,Bob,3587899690,,received,no,,0
18-Feb-16,14:00,5191799014,Bob,6782678887,,sent,no,,0
20-Feb-16,13:57,1432520729,Will,5666703082,,sent,no,,0
15-Feb-16,14:01,5191799014,Bob,5420579657,,received,no,,0
1-Feb-16,14:00,5191799014,Bob,5242644141,,received,no,,0
15-Feb-16,13:57,5191799014,Bob,4767991249,,received,no,,0
26-Jan-16,13:56,5191799014,Bob,5937261957,,sent,no,,0
2-Feb-16,14:03,5191799014,Bob,8584023680,,received,no,,0
4-Feb-16,13:58,2222822772,Mary,6870726176,,sent,no,,0
4-Feb-16,14:08,5191799014,Bob,2033038704,,sent,no,,0
8-Feb-16,14:05,2222822772,Mary,6627741035,,received,no,,0
7-Feb-16,14:14,1432520729,Will,6181917913,,received,no,,0
14-Feb-16,14:25,9466920036,Jane,4079709063,,sent,no,,0
20-Feb-16,14:20,2222822772,Mary,1860300255,,received,no,,0
16-Feb-16,14:18,5191799014,Bob,3525181626,,sent,no,,0
12-Feb-16,14:25,9466920036,Jane,4157761412,,sent,no,,0
15-Feb-16,14:25,9466920036,Jane,1258147305,,sent,no,,0
4-Feb-16,14:19,5191799014,Bob,4538590525,,received,no,,0
4-Feb-16,14:25,9466920036,Jane,3971487572,,sent,no,,0
20-Feb-16,14:25,9466920036,Jane,6916219382,,sent,no,,0
8-Feb-16,14:47,9466920036,Jane,4425147299,,sent,no,,0
27-Jan-16,14:46,9466920036,Jane,5462278744,,received,no,,0
17-Feb-16,14:48,8864023412,Betty,2222822772,Mary,sent,no,,0
31-Jan-16,14:48,2222822772,Mary,8864023412,Betty,received,no,,0
28-Jan-16,14:46,9466920036,Jane,4216411017,,received,no,,0
1-Feb-16,14:49,1432520729,Will,7090983258,,sent,no,,0
7-Feb-16,14:49,1432520729,Will,4043841990,,sent,no,,0
23-Feb-16,14:46,9466920036,Jane,5778240098,,sent,no,,0
18-Feb-16,14:47,9466920036,Jane,1219271818,,sent,no,,0
5-Feb-16,15:35,5191799014,Bob,6886718003,,sent,no,,0
29-Jan-16,15:34,5191799014,Bob,6785424936,,received,no,,0
30-Jan-16,15:48,5191799014,Bob,9941171196,,sent,no,,0
22-Feb-16,16:06,2610268075,Pete,4051781927,,sent,no,,0
10-Feb-16,16:12,5191799014,Bob,8579290188,,received,no,,0
23-Feb-16,16:11,5191799014,Bob,6499230822,,sent,no,,0
19-Feb-16,16:13,2610268075,Pete,84090372,,received,no,,0
23-Feb-16,16:26,5191799014,Bob,2014522580,,sent,no,,0
16-Feb-16,16:27,5191799014,Bob,4015753750,,received,no,,0
27-Jan-16,16:26,5191799014,Bob,5976006220,,received,no,,0
26-Jan-16,17:11,2222822772,Mary,7752420323,,sent,no,,0
6-Feb-16,17:21,2222822772,Mary,6613149278,,received,no,,0
26-Jan-16,17:33,2222822772,Mary,8127780008,,sent,no,,0
28-Jan-16,17:57,2222822772,Mary,9380067848,,received,no,,0
17-Feb-16,18:44,9466920036,Jane,2813102553,,sent,no,,0
28-Jan-16,18:42,9466920036,Jane,9933024845,,sent,no,,0
19-Feb-16,18:44,9466920036,Jane,1574609693,,received,no,,0
7-Feb-16,18:42,9466920036,Jane,4791903197,,received,no,,0
12-Feb-16,18:47,5191799014,Bob,8606250339,,received,no,,0
12-Feb-16,18:45,9466920036,Jane,9074038086,,received,no,,0
17-Feb-16,18:45,9466920036,Jane,2865638249,,sent,no,,0
2-Feb-16,19:54,2222822772,Mary,24068519,,received,no,,0
23-Feb-16,20:56,8864023412,Betty,3064166780,,sent,no,,0
13-Feb-16,20:58,8864023412,Betty,4199201139,,received,no,,0
31-Jan-16,21:09,5191799014,Bob,6328272549,,sent,no,,0
31-Jan-16,21:26,5191799014,Bob,1788900443,,sent,no,,0
17-Feb-16,21:14,5191799014,Bob,9651459428,,sent,no,,0
2-Feb-16,23:18,5191799014,Bob,7712205016,,received,no,,0
1-Feb-16,23:24,5191799014,Bob,9116270394,,received,no,,0
10-Feb-16,23:45,5191799014,Bob,1815456728,,sent,no,,0
27-Jan-16,0:24,5191799014,Bob,9114258420,,received,no,,0
3-Feb-16,0:28,5191799014,Bob,5914041465,,sent,no,,0
28-Jan-16,0:25,5191799014,Bob,8407940172,,sent,no,,0
31-Jan-16,0:28,5191799014,Bob,1168945233,,received,no,,0
18-Feb-16,0:26,5191799014,Bob,5717534290,,received,no,,0
7-Feb-16,0:32,2222822772,Mary,1474544085,,sent,no,,0
30-Jan-16,8:20,1432520729,Will,2564477652,,sent,no,,0
8-Feb-16,8:25,1432520729,Will,7674084840,,received,no,,0
24-Jan-16,9:08,1432520729,Will,2610268075,Pete,received,no,,0
12-Feb-16,9:08,2610268075,Pete,1432520729,Will,sent,no,,0
14-Feb-16,9:07,2610268075,Pete,9687153357,,sent,no,,0
29-Jan-16,9:08,2610268075,Pete,355512712,,received,no,,0
1-Feb-16,9:09,2610268075,Pete,6380739644,,sent,no,,0
30-Jan-16,9:23,1432520729,Will,3074843406,,received,no,,0
2-Feb-16,9:23,1432520729,Will,5884929791,,received,no,,0
11-Feb-16,9:58,2610268075,Pete,1432520729,Will,received,no,,0
17-Feb-16,9:54,2610268075,Pete,1432520729,Will,received,no,,0
7-Feb-16,9:54,1432520729,Will,2610268075,Pete,sent,no,,0
19-Feb-16,10:00,1432520729,Will,2610268075,Pete,received,no,,0
15-Feb-16,10:00,2610268075,Pete,1432520729,Will,received,no,,0
26-Jan-16,10:00,1432520729,Will,2610268075,Pete,sent,no,,0
19-Feb-16,10:01,2610268075,Pete,7267310047,,received,no,,0
26-Jan-16,10:00,2610268075,Pete,652782342,,sent,no,,0
21-Feb-16,9:58,1432520729,Will,2610268075,Pete,sent,no,,0
19-Feb-16,10:02,1432520729,Will,2610268075,Pete,received,no,,0
10-Feb-16,10:04,1432520729,Will,5191799014,Bob,sent,no,,0
13-Feb-16,10:04,5191799014,Bob,1432520729,Will,received,no,,0
14-Feb-16,9:59,2610268075,Pete,1432520729,Will,sent,no,,0
31-Jan-16,9:59,1432520729,Will,2610268075,Pete,received,no,,0
18-Feb-16,10:02,2610268075,Pete,1432520729,Will,sent,no,,0
6-Feb-16,10:00,2610268075,Pete,1432520729,Will,sent,no,,0
1-Feb-16,10:04,2610268075,Pete,8913055443,,received,no,,0
10-Feb-16,10:01,2610268075,Pete,7966886815,,sent,no,,0
3-Feb-16,10:04,2610268075,Pete,8497291490,,received,no,,0
6-Feb-16,10:09,2610268075,Pete,1706368041,,received,no,,0
17-Feb-16,10:09,2610268075,Pete,3279953132,,received,no,,0
7-Feb-16,10:04,2610268075,Pete,2002490905,,sent,no,,0
10-Feb-16,10:18,1432520729,Will,2452890163,,sent,no,,0
11-Feb-16,11:06,5191799014,Bob,9391059915,,received,no,,0
31-Jan-16,11:22,5191799014,Bob,1432520729,Will,sent,no,,0
25-Jan-16,11:22,1432520729,Will,5191799014,Bob,received,no,,0
4-Feb-16,11:24,5191799014,Bob,6949858639,,sent,no,,0
11-Feb-16,11:23,5191799014,Bob,5416170421,,sent,no,,0
9-Feb-16,11:29,2222822772,Mary,7345531622,,received,no,,0
20-Feb-16,11:24,5191799014,Bob,5885714293,,received,no,,0
8-Feb-16,11:32,1432520729,Will,5191799014,Bob,received,no,,0
18-Feb-16,11:32,5191799014,Bob,1432520729,Will,sent,no,,0
12-Feb-16,11:29,5191799014,Bob,1432520729,Will,received,no,,0
25-Jan-16,11:29,1432520729,Will,5191799014,Bob,sent,no,,0
28-Jan-16,11:45,2222822772,Mary,5899403834,,received,no,,0
14-Feb-16,11:45,2222822772,Mary,4455713659,,received,no,,0
22-Feb-16,11:38,2222822772,Mary,7631141038,,sent,no,,0
10-Feb-16,11:39,2222822772,Mary,9427847967,,received,no,,0
14-Feb-16,11:46,2222822772,Mary,9382359490,,sent,no,,0
27-Jan-16,11:46,2222822772,Mary,5688858190,,sent,no,,0
3-Feb-16,11:53,2222822772,Mary,8010465799,,sent,no,,0
10-Feb-16,11:52,2222822772,Mary,3284044547,,received,no,,0
23-Feb-16,12:04,5191799014,Bob,3290441334,,received,no,,0
16-Feb-16,12:25,5191799014,Bob,2056715380,,sent,no,,0
17-Feb-16,12:39,5191799014,Bob,81941863,,received,no,,0
23-Feb-16,12:41,5191799014,Bob,3423749881,,sent,no,,0
9-Feb-16,12:40,5191799014,Bob,7995936337,,sent,no,,0
24-Jan-16,12:44,5191799014,Bob,7155930157,,sent,no,,0
9-Feb-16,12:40,5191799014,Bob,665083717,,received,no,,0
27-Jan-16,12:41,5191799014,Bob,5173253467,,received,no,,0
20-Feb-16,13:30,2222822772,Mary,166599271,,received,no,,0
18-Feb-16,13:38,2610268075,Pete,2222822772,Mary,sent,no,,0
23-Feb-16,13:38,2222822772,Mary,2610268075,Pete,received,no,,0
22-Feb-16,14:09,2222822772,Mary,6308663195,,sent,no,,0
15-Feb-16,14:11,2222822772,Mary,597879357,,received,no,,0
20-Feb-16,14:17,5191799014,Bob,9606910372,,sent,no,,0
2-Feb-16,14:43,2610268075,Pete,9536937934,,sent,no,,0
15-Feb-16,14:57,2222822772,Mary,8864023412,Betty,received,no,,0
19-Feb-16,14:57,8864023412,Betty,2222822772,Mary,sent,no,,0
15-Feb-16,15:01,5191799014,Bob,8000173083,,received,no,,0
10-Feb-16,15:08,5191799014,Bob,1623096485,,received,no,,0
16-Feb-16,15:06,5191799014,Bob,3036943158,,received,no,,0
22-Feb-16,15:07,5191799014,Bob,1209605757,,sent,no,,0
18-Feb-16,15:05,5191799014,Bob,1656516720,,received,no,,0
2-Feb-16,15:05,5191799014,Bob,1041340319,,sent,no,,0
30-Jan-16,15:25,2222822772,Mary,1914725544,,received,no,,0
8-Feb-16,15:25,2222822772,Mary,9231599476,,received,no,,0
3-Feb-16,16:08,5191799014,Bob,6506141305,,sent,no,,0
31-Jan-16,16:07,5191799014,Bob,3509539858,,received,no,,0
30-Jan-16,16:12,5191799014,Bob,4538566712,,received,no,,0
12-Feb-16,16:11,5191799014,Bob,9880393063,,sent,no,,0
18-Feb-16,16:17,5191799014,Bob,1049779161,,received,no,,0
20-Feb-16,16:10,5191799014,Bob,3901964392,,received,no,,0
27-Jan-16,16:23,5191799014,Bob,4928158738,,sent,no,,0
30-Jan-16,16:37,5191799014,Bob,2059259542,,received,no,,0
20-Feb-16,16:37,5191799014,Bob,4494515415,,sent,no,,0
28-Jan-16,16:48,5191799014,Bob,5482534374,,sent,no,,0
25-Jan-16,16:48,5191799014,Bob,9359293148,,received,no,,0
6-Feb-16,16:47,5191799014,Bob,261059427,,received,no,,0
23-Feb-16,17:08,5191799014,Bob,880980632,,received,no,,0
19-Feb-16,17:09,5191799014,Bob,8793625961,,sent,no,,0
31-Jan-16,17:09,5191799014,Bob,8874745104,,received,no,,0
14-Feb-16,17:42,5191799014,Bob,3973322301,,sent,no,,0
16-Feb-16,17:45,5191799014,Bob,4862286520,,sent,no,,0
24-Jan-16,17:43,5191799014,Bob,1690337329,,received,no,,0
2-Feb-16,17:42,5191799014,Bob,4270643748,,received,no,,0
23-Feb-16,17:50,5191799014,Bob,1186808548,,sent,no,,0
15-Feb-16,17:58,5191799014,Bob,217329929,,sent,no,,0
31-Jan-16,17:58,5191799014,Bob,8209865921,,received,no,,0
10-Feb-16,17:56,5191799014,Bob,4286692960,,received,no,,0
12-Feb-16,18:04,2222822772,Mary,1108718392,,sent,no,,0
10-Feb-16,18:22,5191799014,Bob,8294353724,,sent,no,,0
27-Jan-16,18:23,5191799014,Bob,5516432581,,received,no,,0
28-Jan-16,18:39,9466920036,Jane,9374976757,,sent,no,,0
23-Feb-16,18:48,2222822772,Mary,3300826761,,sent,no,,0
22-Feb-16,19:05,2222822772,Mary,5495946622,,received,no,,0
15-Feb-16,19:08,2222822772,Mary,1115657299,,received,no,,0
8-Feb-16,19:15,2222822772,Mary,8970615997,,sent,no,,0
2-Feb-16,19:06,2222822772,Mary,4605291615,,received,no,,0
13-Feb-16,19:06,2222822772,Mary,8714859852,,sent,no,,0
31-Jan-16,19:07,2222822772,Mary,5288399215,,sent,no,,0
6-Feb-16,19:22,2222822772,Mary,1503129301,,received,no,,0
29-Jan-16,19:24,2222822772,Mary,9165667060,,sent,no,,0
10-Feb-16,19:24,2222822772,Mary,4935822857,,received,no,,0
13-Feb-16,19:24,2222822772,Mary,8942806973,,received,no,,0
13-Feb-16,19:31,2222822772,Mary,346432306,,sent,no,,0
21-Feb-16,19:31,2222822772,Mary,9143581514,,received,no,,0
19-Feb-16,19:30,2222822772,Mary,6172520826,,sent,no,,0
7-Feb-16,19:43,2222822772,Mary,9451688343,,sent,no,,0
13-Feb-16,19:44,2222822772,Mary,9720306466,,received,no,,0
15-Feb-16,20:10,2222822772,Mary,6140233794,,received,no,,0
28-Jan-16,20:10,2222822772,Mary,6188913047,,sent,no,,0
16-Feb-16,20:24,2222822772,Mary,724358856,,received,no,,0
22-Feb-16,20:24,2222822772,Mary,3022214857,,sent,no,,0
9-Feb-16,21:06,2222822772,Mary,4282676606,,received,no,,0
27-Jan-16,20:51,2222822772,Mary,4082839948,,sent,no,,0
29-Jan-16,21:30,2222822772,Mary,1546819152,,received,no,,0
1-Feb-16,21:30,2222822772,Mary,8229570878,,sent,no,,0
10-Feb-16,21:46,2222822772,Mary,2732865360,,sent,no,,0
9-Feb-16,0:30,5191799014,Bob,935790955,,sent,no,,0
17-Feb-16,0:36,5191799014,Bob,826284207,,sent,no,,0
15-Feb-16,0:30,5191799014,Bob,5494539234,,received,no,,0
15-Feb-16,0:35,5191799014,Bob,2647955899,,received,no,,0
27-Jan-16,0:46,5191799014,Bob,9864875004,,received,no,,0
12-Feb-16,1:00,5191799014,Bob,7544422506,,sent,no,,0
22-Feb-16,1:14,5191799014,Bob,4007680599,,received,no,,0
17-Feb-16,1:15,5191799014,Bob,4621373341,,sent,no,,0
17-Feb-16,1:44,5191799014,Bob,1316095425,,received,no,,0
4-Feb-16,1:44,5191799014,Bob,9795455616,,sent,no,,0
18-Feb-16,8:41,2610268075,Pete,4502264787,,sent,no,,0
18-Feb-16,9:04,2610268075,Pete,6069291185,,received,no,,0
24-Jan-16,9:05,2610268075,Pete,9447953386,,received,no,,0
9-Feb-16,9:03,2610268075,Pete,7583645543,,sent,no,,0
26-Jan-16,9:09,1432520729,Will,1042546721,,sent,no,,0
11-Feb-16,9:04,2610268075,Pete,5592583644,,sent,no,,0
19-Feb-16,9:09,1432520729,Will,476907576,,sent,no,,0
6-Feb-16,9:23,2610268075,Pete,8377097143,,received,no,,0
5-Feb-16,9:21,2610268075,Pete,7265388074,,sent,no,,0
28-Jan-16,10:04,5191799014,Bob,8401005239,,received,no,,0
21-Feb-16,10:10,2610268075,Pete,7916255841,,sent,no,,0
28-Jan-16,10:10,2610268075,Pete,8178383171,,sent,no,,0
17-Feb-16,10:18,2610268075,Pete,48271318,,received,no,,0
13-Feb-16,10:19,2610268075,Pete,9725940520,,sent,no,,0
5-Feb-16,11:06,9466920036,Jane,2610268075,Pete,sent,no,,0
19-Feb-16,11:06,2610268075,Pete,9466920036,Jane,received,no,,0
11-Feb-16,11:06,2610268075,Pete,9466920036,Jane,received,no,,0
13-Feb-16,11:06,9466920036,Jane,2610268075,Pete,sent,no,,0
16-Feb-16,11:06,9466920036,Jane,7608056773,,sent,no,,0
29-Jan-16,11:12,2222822772,Mary,2610268075,Pete,received,no,,0
27-Jan-16,11:06,2610268075,Pete,9466920036,Jane,sent,no,,0
27-Jan-16,11:06,9466920036,Jane,2610268075,Pete,received,no,,0
17-Feb-16,11:12,2610268075,Pete,2222822772,Mary,sent,no,,0
18-Feb-16,11:56,5191799014,Bob,4580288779,,received,no,,0
2-Feb-16,12:04,9466920036,Jane,3538331215,,sent,no,,0
3-Feb-16,12:05,9466920036,Jane,2379102642,,received,no,,0
29-Jan-16,12:07,9466920036,Jane,4862475307,,sent,no,,0
1-Feb-16,12:05,9466920036,Jane,8741669419,,received,no,,0
3-Feb-16,12:07,9466920036,Jane,8334656005,,sent,no,,0
22-Feb-16,12:05,9466920036,Jane,6235929171,,sent,no,,0
16-Feb-16,12:05,9466920036,Jane,9597136965,,sent,no,,0
30-Jan-16,12:07,9466920036,Jane,399061808,,sent,no,,0
21-Feb-16,12:05,9466920036,Jane,9008414535,,received,no,,0
11-Feb-16,12:05,9466920036,Jane,8637372387,,sent,no,,0
19-Feb-16,12:06,9466920036,Jane,3893474827,,received,no,,0
24-Jan-16,12:05,9466920036,Jane,9369991669,,sent,no,,0
30-Jan-16,12:04,9466920036,Jane,5633288074,,received,no,,0
20-Feb-16,12:07,9466920036,Jane,7421340546,,sent,no,,0
12-Feb-16,12:06,9466920036,Jane,6017911672,,sent,no,,0
26-Jan-16,12:08,9466920036,Jane,6325106395,,received,no,,0
20-Feb-16,12:07,9466920036,Jane,5100157577,,received,no,,0
7-Feb-16,12:06,9466920036,Jane,3251700839,,sent,no,,0
3-Feb-16,12:07,9466920036,Jane,2042403952,,sent,no,,0
7-Feb-16,12:07,9466920036,Jane,3729370016,,sent,no,,0
15-Feb-16,12:07,9466920036,Jane,1058072538,,received,no,,0
4-Feb-16,12:06,9466920036,Jane,6012191146,,received,no,,0
3-Feb-16,11:42,2222822772,Mary,3416038030,,sent,no,,0
20-Feb-16,12:11,9466920036,Jane,2147686190,,sent,no,,0
26-Jan-16,12:44,2222822772,Mary,5191799014,Bob,received,no,,0
5-Feb-16,12:43,5191799014,Bob,3298786693,,sent,no,,0
10-Feb-16,12:44,5191799014,Bob,2222822772,Mary,sent,no,,0
21-Feb-16,12:45,5191799014,Bob,4319209040,,received,no,,0
29-Jan-16,12:48,5191799014,Bob,5548642609,,sent,no,,0
4-Feb-16,12:52,2222822772,Mary,5191799014,Bob,received,no,,0
18-Feb-16,12:49,5191799014,Bob,5165382490,,sent,no,,0
29-Jan-16,12:52,5191799014,Bob,2222822772,Mary,sent,no,,0
13-Feb-16,13:00,5191799014,Bob,6620979014,,received,no,,0
15-Feb-16,12:59,5191799014,Bob,3248248433,,received,no,,0
29-Jan-16,13:04,5191799014,Bob,3577802308,,received,no,,0
29-Jan-16,13:04,5191799014,Bob,6021141015,,received,no,,0
10-Feb-16,13:11,5191799014,Bob,2467958332,,sent,no,,0
12-Feb-16,13:25,2610268075,Pete,9466920036,Jane,received,no,,0
24-Jan-16,13:25,9466920036,Jane,2610268075,Pete,sent,no,,0
1-Feb-16,13:18,5191799014,Bob,6146929977,,sent,no,,0
3-Feb-16,13:35,5191799014,Bob,7113912911,,received,no,,0
14-Feb-16,13:26,5191799014,Bob,9487845751,,sent,no,,0
15-Feb-16,13:56,5191799014,Bob,8276102346,,received,no,,0
8-Feb-16,14:11,5191799014,Bob,2754380305,,received,no,,0
18-Feb-16,14:14,5191799014,Bob,8367706433,,received,no,,0
16-Feb-16,14:16,5191799014,Bob,8043136390,,received,no,,0
20-Feb-16,15:05,2222822772,Mary,1521295138,,received,no,,0
6-Feb-16,15:20,2222822772,Mary,8564232536,,received,no,,0
19-Feb-16,15:29,5191799014,Bob,7653013274,,received,no,,0
5-Feb-16,15:48,5191799014,Bob,2887818779,,sent,no,,0
6-Feb-16,15:55,2222822772,Mary,2942382395,,sent,no,,0
30-Jan-16,16:13,2222822772,Mary,6047929896,,received,no,,0
6-Feb-16,16:38,1432520729,Will,2610268075,Pete,sent,no,,0
24-Jan-16,16:13,2222822772,Mary,6268312804,,received,no,,0
8-Feb-16,16:13,2222822772,Mary,7314926103,,received,no,,0
12-Feb-16,16:40,1432520729,Will,2610268075,Pete,received,no,,0
16-Feb-16,16:38,2610268075,Pete,1432520729,Will,received,no,,0
20-Feb-16,16:40,2610268075,Pete,1432520729,Will,sent,no,,0
19-Feb-16,16:45,2222822772,Mary,9028427244,,received,no,,0
11-Feb-16,16:41,2222822772,Mary,324087616,,sent,no,,0
9-Feb-16,16:42,1432520729,Will,5465558351,,sent,no,,0
10-Feb-16,17:12,5191799014,Bob,3262090406,,received,no,,0
15-Feb-16,18:20,2222822772,Mary,3300878739,,received,no,,0
29-Jan-16,18:20,2222822772,Mary,9553046826,,received,no,,0
12-Feb-16,19:10,5191799014,Bob,7656530394,,sent,no,,0
28-Jan-16,19:33,5191799014,Bob,4070278038,,sent,no,,0
31-Jan-16,19:36,5191799014,Bob,4678770145,,sent,no,,0
12-Feb-16,19:35,5191799014,Bob,3402593797,,received,no,,0
21-Feb-16,19:39,5191799014,Bob,5899527223,,received,no,,0
29-Jan-16,19:32,5191799014,Bob,5361446148,,received,no,,0
6-Feb-16,19:29,5191799014,Bob,4959513971,,sent,no,,0
23-Feb-16,19:48,2222822772,Mary,6500989387,,received,no,,0
12-Feb-16,19:55,5191799014,Bob,2038749604,,received,no,,0
2-Feb-16,20:00,5191799014,Bob,2548445476,,sent,no,,0
13-Feb-16,20:00,2222822772,Mary,6847659571,,sent,no,,0
31-Jan-16,20:07,5191799014,Bob,1944344690,,received,no,,0
3-Feb-16,20:21,2222822772,Mary,1403094715,,received,no,,0
25-Jan-16,20:22,2222822772,Mary,4494664695,,sent,no,,0
14-Feb-16,20:31,5191799014,Bob,3902421389,,sent,no,,0
1-Feb-16,20:31,5191799014,Bob,1099877900,,received,no,,0
19-Feb-16,20:50,5191799014,Bob,668706720,,sent,no,,0
11-Feb-16,20:58,2222822772,Mary,6305590784,,received,no,,0
6-Feb-16,20:58,2222822772,Mary,5935299704,,received,no,,0
25-Jan-16,21:11,2222822772,Mary,6495903057,,sent,no,,0
27-Jan-16,21:05,2222822772,Mary,3295338739,,sent,no,,0
10-Feb-16,21:03,2222822772,Mary,1151969425,,sent,no,,0
28-Jan-16,21:06,2222822772,Mary,3486071236,,received,no,,0
4-Feb-16,21:07,2222822772,Mary,4785146884,,sent,no,,0
1-Feb-16,21:09,2222822772,Mary,253848164,,sent,no,,0
16-Feb-16,21:13,2222822772,Mary,1493265963,,received,no,,0
30-Jan-16,21:12,9466920036,Jane,1014860800,,sent,no,,0
1-Feb-16,21:13,2222822772,Mary,3352229194,,sent,no,,0
9-Feb-16,21:16,2222822772,Mary,8484998659,,sent,no,,0
5-Feb-16,21:17,2222822772,Mary,237069012,,sent,no,,0
17-Feb-16,21:16,2222822772,Mary,5140739427,,received,no,,0
19-Feb-16,21:10,2222822772,Mary,5022068010,,received,no,,0
17-Feb-16,21:15,2222822772,Mary,7757177729,,received,no,,0
25-Jan-16,21:20,2222822772,Mary,6994152628,,sent,no,,0
25-Jan-16,21:19,2222822772,Mary,5543077489,,received,no,,0
2-Feb-16,20:46,2222822772,Mary,5856299167,,received,no,,0
7-Feb-16,20:47,2222822772,Mary,318952374,,sent,no,,0
5-Feb-16,21:34,2222822772,Mary,3730489084,,received,no,,0
13-Feb-16,21:47,2222822772,Mary,3874545409,,received,no,,0
16-Feb-16,21:39,9466920036,Jane,153495589,,received,no,,0
18-Feb-16,22:01,9466920036,Jane,5592662306,,sent,no,,0
15-Feb-16,22:01,9466920036,Jane,6857872171,,sent,no,,0
24-Jan-16,21:52,2222822772,Mary,8410649591,,received,no,,0
10-Feb-16,23:22,2222822772,Mary,5191799014,Bob,received,no,,0
11-Feb-16,23:22,5191799014,Bob,2222822772,Mary,sent,no,,0
7-Feb-16,23:21,5191799014,Bob,2222822772,Mary,received,no,,0
2-Feb-16,23:21,2222822772,Mary,9608297976,,sent,no,,0
10-Feb-16,23:21,2222822772,Mary,5191799014,Bob,sent,no,,0
14-Feb-16,0:06,5191799014,Bob,8606071798,,sent,no,,0
21-Feb-16,0:03,5191799014,Bob,5781370392,,received,no,,0
7-Feb-16,2:19,5191799014,Bob,6566719647,,sent,no,,0
6-Feb-16,2:23,5191799014,Bob,8175548198,,received,no,,0
18-Feb-16,5:35,2222822772,Mary,7037145535,,received,no,,0
23-Feb-16,6:11,9466920036,Jane,9877858077,,received,no,,0
14-Feb-16,7:05,2222822772,Mary,7070128503,,received,no,,0
16-Feb-16,7:05,2222822772,Mary,4727956559,,received,no,,0
16-Feb-16,8:43,2222822772,Mary,3669025709,,received,no,,0
13-Feb-16,8:43,2222822772,Mary,1602146836,,received,no,,0
7-Feb-16,9:46,1432520729,Will,2042868114,,received,no,,0
18-Feb-16,9:46,1432520729,Will,937199289,,received,no,,0
10-Feb-16,9:46,1432520729,Will,787736014,,received,no,,0
30-Jan-16,9:58,2610268075,Pete,1432520729,Will,sent,no,,0
6-Feb-16,9:58,1432520729,Will,2610268075,Pete,received,no,,0
1-Feb-16,9:56,2610268075,Pete,1432520729,Will,received,no,,0
13-Feb-16,9:56,1432520729,Will,2610268075,Pete,sent,no,,0
20-Feb-16,11:03,1432520729,Will,9079334600,,sent,no,,0
8-Feb-16,10:51,2222822772,Mary,9969159918,,received,no,,0
13-Feb-16,11:34,2222822772,Mary,4391033774,,sent,no,,0
14-Feb-16,11:48,2222822772,Mary,1386805883,,sent,no,,0
17-Feb-16,11:54,1432520729,Will,4802540073,,received,no,,0
16-Feb-16,11:53,2222822772,Mary,5332597241,,sent,no,,0
6-Feb-16,11:56,2222822772,Mary,3543073455,,received,no,,0
16-Feb-16,12:04,2222822772,Mary,643823856,,received,no,,0
10-Feb-16,12:06,2222822772,Mary,4250147024,,sent,no,,0
11-Feb-16,11:51,2222822772,Mary,8629354675,,received,no,,0
14-Feb-16,12:06,2222822772,Mary,3799425165,,received,no,,0
5-Feb-16,11:58,2222822772,Mary,7067044285,,sent,no,,0
28-Jan-16,12:11,2222822772,Mary,3827659277,,sent,no,,0
30-Jan-16,12:21,2222822772,Mary,3181892873,,received,no,,0
9-Feb-16,12:29,9466920036,Jane,9480504303,,received,no,,0
11-Feb-16,12:33,2222822772,Mary,8499435914,,sent,no,,0
7-Feb-16,12:40,2222822772,Mary,6090097558,,received,no,,0
1-Feb-16,12:54,2222822772,Mary,735840611,,sent,no,,0
23-Feb-16,13:05,9466920036,Jane,813735810,,received,no,,0
17-Feb-16,13:05,9466920036,Jane,148727921,,received,no,,0
22-Feb-16,13:05,9466920036,Jane,3901068025,,sent,no,,0
7-Feb-16,13:06,9466920036,Jane,2918309592,,sent,no,,0
31-Jan-16,13:06,9466920036,Jane,5367880672,,sent,no,,0
6-Feb-16,13:06,9466920036,Jane,9498130497,,sent,no,,0
18-Feb-16,13:13,9466920036,Jane,3889299773,,received,no,,0
3-Feb-16,13:08,5191799014,Bob,9318192811,,sent,no,,0
6-Feb-16,13:16,9466920036,Jane,2361899859,,sent,no,,0
22-Feb-16,13:05,9466920036,Jane,5163189442,,sent,no,,0
8-Feb-16,13:16,9466920036,Jane,3403581889,,received,no,,0
2-Feb-16,13:16,9466920036,Jane,2148491305,,sent,no,,0
20-Feb-16,13:16,9466920036,Jane,409252209,,sent,no,,0
31-Jan-16,13:25,2222822772,Mary,4831543040,,sent,no,,0
28-Jan-16,13:28,2222822772,Mary,3816089828,,received,no,,0
9-Feb-16,13:23,2222822772,Mary,1577227317,,sent,no,,0
23-Feb-16,13:26,2222822772,Mary,2809631378,,sent,no,,0
25-Jan-16,13:24,2222822772,Mary,7112555215,,received,no,,0
3-Feb-16,13:14,9466920036,Jane,7585969513,,sent,no,,0
29-Jan-16,13:16,9466920036,Jane,6249725610,,received,no,,0
3-Feb-16,13:31,2222822772,Mary,6108348510,,sent,no,,0
1-Feb-16,13:26,2222822772,Mary,2931375750,,received,no,,0
20-Feb-16,13:26,2222822772,Mary,618388041,,received,no,,0
9-Feb-16,13:41,2222822772,Mary,1365732600,,received,no,,0
24-Jan-16,13:40,2222822772,Mary,5028989605,,received,no,,0
18-Feb-16,13:41,2222822772,Mary,5904625069,,sent,no,,0
